site-id,lat,lon,tile-h,tile-v,pixel-col,pixel_row
5,2012/11/08,415,1912,213,563,1808,978,433,1073741824,3438,911,12755,72,315,2012/11/10
5,2012/11/16,457,2503,227,635,2312,1227,375,1073741824,3915,3175,-5005,138,326,2012/11/21
5,2012/11/24,493,2305,240,683,2244,1201,463,1073741824,4174,4201,-4935,202,335,2012/11/30
5,2012/12/10,440,1776,205,576,1649,928,381,1073741824,4061,938,12578,8204,347,2012/12/12
5,2012/12/18,381,2098,170,502,2017,1045,413,1073741824,4061,2302,12394,200,354,2012/12/19
6,2012/01/01,836,2548,427,880,2672,1930,1030,1073741824,4476,3035,-4842,136,6,2012/01/06
6,2012/01/09,669,2059,329,676,2239,1467,817,1073741824,4090,3585,12540,72,9,2012/01/09
6,2012/01/17,710,2219,342,759,2406,1608,844,1073741824,4196,389,-4755,136,20,2012/01/20
6,2012/01/25,435,2028,218,509,2023,1413,696,1073741824,3670,4470,12958,202,32,2012/02/01
6,2012/02/02,568,2219,329,604,2255,1523,772,1073741824,3422,5235,12973,200,39,2012/02/08
6,2012/02/10,610,2355,319,731,2487,1644,852,1073741824,3651,1064,13810,200,43,2012/02/12
6,2012/02/26,708,2463,367,760,2801,1963,1181,1073741824,3197,1110,14194,136,59,2012/02/28
6,2012/03/05,740,3440,406,933,3485,2621,1331,1073741824,3729,5596,-2521,200,65,2012/03/05
6,2012/03/13,918,2957,507,982,3488,2370,1326,1073741824,3101,4103,-1987,8204,79,2012/03/19
6,2012/03/21,765,2427,391,838,2559,1880,1054,1073741824,2574,399,-1649,200,84,2012/03/24
6,2012/04/06,842,2503,437,844,2671,2130,1214,1073741824,2198,453,-1141,136,100,2012/04/09
6,2012/04/14,1052,2638,508,1037,2726,2104,1248,1073741824,1931,1039,17448,1033,107,2012/04/16
6,2012/04/22,921,2485,457,927,2727,2185,1348,1073741824,1972,390,1069,136,116,2012/04/25
6,2012/04/30,1133,2714,612,1126,2912,2376,1585,1073741824,1787,1073,-16649,73,123,2012/05/02
6,2012/05/08,891,2584,459,900,3558,2222,1307,1075576832,1933,392,2730,74,132,2012/05/11
6,2012/05/16,1027,3152,636,1096,3264,2559,1461,1073741824,2114,1830,2669,1289,141,2012/05/20
