site-id,lat,lon,tile-h,tile-v,pixel-col,pixel_row
5,2011/10/16,612,2198,314,686,2005,1366,721,1073741824,3020,1083,12722,136,296,2011/10/23
5,2011/10/24,663,1473,321,695,1355,913,500,1073741824,3150,2422,12546,72,303,2011/10/30
5,2011/11/01,660,2453,350,731,2521,1578,851,1073741824,3347,389,-5108,72,305,2011/11/01
5,2011/11/09,668,1485,318,713,1432,874,414,1073741824,3660,1830,-5073,136,314,2011/11/10
5,2011/11/17,698,1565,329,698,1614,994,484,1073741824,3764,454,-4986,72,321,2011/11/17
5,2011/11/25,775,1890,380,775,1926,1355,721,1073741824,4032,1876,-5304,72,330,2011/11/26
5,2011/12/03,808,2271,411,832,2414,1765,952,1073741824,4265,3072,-5253,136,339,2011/12/05
5,2011/12/11,848,2034,422,852,3054,1532,908,1075576832,4289,1794,-5197,72,346,2011/12/12
5,2011/12/19,722,2520,378,760,2767,1862,1021,1073741824,4256,1110,12690,136,360,2011/12/26
5,2011/12/27,837,2217,411,832,2585,1608,855,1073741824,4403,1775,-5172,72,362,2011/12/28
6,2011/01/01,827,2649,425,891,2854,1905,1063,1073741824,4308,272,-5194,72,1,2011/01/01
6,2011/01/09,1105,3206,440,1098,3497,2679,1496,1073741824,4351,1720,-4892,200,10,2011/01/10
6,2011/01/17,741,2245,369,720,4179,1970,1179,1075576832,4028,1156,13007,136,24,2011/01/24
6,2011/01/25,913,2649,532,910,2933,2351,1361,1073741824,4168,1730,-4375,72,26,2011/01/26
6,2011/02/02,793,2496,385,783,2898,2101,1190,1073741824,3946,284,-3627,200,33,2011/02/02
6,2011/02/10,830,2741,484,887,3120,2254,1305,1073741824,3842,1702,-3853,136,42,2011/02/11
6,2011/02/18,1649,3044,1199,1625,3341,2601,1886,1073741824,3561,267,-2824,1032,49,2011/02/18
6,2011/02/26,906,2784,491,926,3046,2748,1649,1073741824,3416,1684,-3277,200,58,2011/02/27
6,2011/03/06,876,2342,436,816,2777,2546,1703,1073741824,3098,246,-2679,136,65,2011/03/06
6,2011/03/14,772,2340,409,748,2701,2160,1341,1073741824,2440,2532,15321,140,79,2011/03/20
6,2011/03/22,1365,2817,803,1265,-100,3159,2125,1075576833,2629,258,-1184,8206,81,2011/03/22
6,2011/03/30,784,2564,365,787,3060,2472,1506,1073741824,2763,4036,-1036,202,92,2011/04/02
6,2011/04/07,808,3092,407,948,3276,2721,1516,1073741824,2481,2988,-585,202,99,2011/04/09
6,2011/04/15,1113,3242,781,1206,3528,2594,1510,1073741824,2218,1693,-94,1545,106,2011/04/16
6,2011/04/23,837,2527,443,842,2584,2261,1374,1073741824,1501,3680,-17120,205,118,2011/04/28
6,2011/05/01,1000,2518,802,1039,2810,2053,1205,1073741824,1629,2551,-16087,8205,127,2011/05/07
6,2011/05/09,723,2961,379,824,2949,2354,1198,1073741824,2509,4861,1944,201,133,2011/05/13
6,2011/05/17,1167,2769,631,1191,2891,2241,1101,1073741824,2096,1675,2434,8205,138,2011/05/18
6,2011/05/25,666,2663,268,726,2502,1894,1044,1073741824,1917,1191,-14638,8202,152,2011/06/01
