1,No Data
2,No Data
3,No Data
4,No Data
5,No Data
6,No Data
7,No Data
8,No Data
9,No Data
10,No Data
11,No Data
id,Date,Daily daytime 1km grid Land-surface Temperature,Quality control for daytime LST and emissivity,Time of daytime Land-surface Temperature observation,View zenith angle of daytime Land-surface Temperature,Daily nighttime 1km grid Land-surface Temperature,Quality control for nighttime LST and emissivity,Time of nighttime Land-surface Temperature observation,View zenith angle of nighttime Land-surface Temperature,Band 31 emissivity,Band 32 emissivity,day clear-sky coverage,night clear-sky coverage,actual_date
1,2004/09/02,15362,17,111,97,14800,17,221,58,240,243,4000,1967,N\A
1,2004/09/03,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/09/04,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/09/05,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/09/06,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/09/07,15164,81,114,119,14828,81,224,95,240,243,2000,1342,N\A
1,2004/09/08,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/09/09,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/09/10,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/09/11,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/09/12,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/09/13,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/09/14,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/09/15,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/09/16,0,2,255,255,14875,145,223,84,240,243,0,1193,N\A
1,2004/09/17,0,2,255,255,14699,81,214,2,240,243,0,3980,N\A
1,2004/09/18,0,2,255,255,14946,81,221,59,240,243,0,1978,N\A
1,2004/09/19,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/09/20,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/09/21,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/09/22,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/09/23,15092,81,114,119,14699,81,224,95,240,243,4000,2000,N\A
1,2004/09/24,15269,81,105,28,14761,145,215,7,240,243,2368,1966,N\A
1,2004/09/25,0,2,255,255,14686,17,222,72,240,243,0,2000,N\A
1,2004/09/26,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/09/27,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/09/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/09/29,15120,81,108,62,0,2,255,255,240,243,1390,0,N\A
1,2004/09/30,15100,81,115,124,14770,17,225,104,240,243,2000,3146,N\A
1,2004/10/01,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/10/02,14864,81,113,113,14470,81,223,84,240,243,1980,2000,N\A
1,2004/10/03,14979,81,104,20,0,2,255,255,240,243,2000,0,N\A
1,2004/10/04,0,2,255,255,14546,81,221,59,240,243,0,2000,N\A
1,2004/10/05,14799,81,102,7,0,2,255,255,240,243,608,0,N\A
1,2004/10/06,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/10/07,0,2,255,255,14573,81,226,112,240,243,0,2000,N\A
1,2004/10/08,15112,81,107,49,14607,81,217,18,240,243,2000,2000,N\A
1,2004/10/09,0,2,255,255,14635,81,224,95,240,243,0,1953,N\A
1,2004/10/10,15151,81,105,28,14598,81,215,7,240,243,2000,3828,N\A
1,2004/10/11,0,2,255,255,14442,145,222,72,240,243,0,1990,N\A
1,2004/10/12,0,2,255,255,14516,81,229,128,240,243,0,3999,N\A
1,2004/10/13,15106,81,110,87,14547,81,220,46,240,243,2000,2880,N\A
1,2004/10/14,14812,81,101,2,0,2,255,255,240,243,952,0,N\A
1,2004/10/15,15038,81,108,62,14501,17,218,26,240,243,2000,2000,N\A
1,2004/10/16,0,2,255,255,14569,145,225,104,240,243,0,2000,N\A
1,2004/10/17,0,2,255,255,14622,81,216,12,240,243,0,1847,N\A
1,2004/10/18,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/10/19,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/10/20,0,2,255,255,14590,81,221,59,240,243,0,1983,N\A
1,2004/10/21,0,2,255,255,14495,81,228,124,240,243,0,4000,N\A
1,2004/10/22,0,2,255,255,14501,81,219,35,240,243,0,2000,N\A
1,2004/10/23,0,2,255,255,14508,81,226,112,240,243,0,4000,N\A
1,2004/10/24,15079,81,107,49,14506,17,217,18,240,243,1906,3008,N\A
1,2004/10/25,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/10/26,0,2,255,255,14295,81,215,6,240,243,0,3989,N\A
1,2004/10/27,0,2,255,255,14369,81,222,72,240,243,0,1988,N\A
1,2004/10/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/10/29,0,2,255,255,14319,81,220,46,240,243,0,388,N\A
1,2004/10/30,0,2,255,255,14516,145,227,118,240,243,0,250,N\A
1,2004/10/31,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/11/01,0,2,255,255,14375,81,225,104,240,243,0,1997,N\A
1,2004/11/02,14787,145,106,38,14369,81,216,12,240,243,1082,3987,N\A
1,2004/11/03,0,2,255,255,14433,81,223,84,240,243,0,1989,N\A
1,2004/11/04,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/11/05,0,2,255,255,14510,81,221,59,240,243,0,2000,N\A
1,2004/11/06,0,2,255,255,14408,81,228,124,240,243,0,4000,N\A
1,2004/11/07,0,2,255,255,14518,81,219,35,240,243,0,2000,N\A
1,2004/11/08,0,2,255,255,14574,81,226,112,240,243,0,2000,N\A
1,2004/11/09,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/11/10,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/11/11,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/11/12,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/11/13,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/11/14,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/11/15,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/11/16,14501,81,108,61,0,2,255,255,240,243,1597,0,N\A
1,2004/11/17,0,2,255,255,14222,81,225,104,240,243,0,1981,N\A
1,2004/11/18,14634,145,106,37,14224,81,216,11,240,243,128,3963,N\A
1,2004/11/19,0,2,255,255,14029,81,223,83,240,243,0,1145,N\A
1,2004/11/20,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/11/21,0,2,255,255,14206,81,221,58,240,243,0,2000,N\A
1,2004/11/22,0,2,255,255,14281,81,228,123,240,243,0,4000,N\A
1,2004/11/23,0,2,255,255,14394,81,219,35,240,243,0,2000,N\A
1,2004/11/24,0,2,255,255,14471,81,226,112,240,243,0,3249,N\A
1,2004/11/25,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/11/26,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/11/27,0,2,255,255,13967,81,215,6,240,243,0,4000,N\A
1,2004/11/28,0,2,255,255,14081,17,222,71,240,243,0,2000,N\A
1,2004/11/29,0,2,255,255,13986,81,229,128,240,243,0,2478,N\A
1,2004/11/30,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/12/01,0,2,255,255,14306,81,227,118,240,243,0,2000,N\A
1,2004/12/02,14636,81,108,61,14422,81,218,25,240,243,1983,1966,N\A
1,2004/12/03,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/12/04,0,2,255,255,14129,81,216,12,240,243,0,2000,N\A
1,2004/12/05,14350,145,113,113,14025,81,223,83,240,243,300,1995,N\A
1,2004/12/06,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/12/07,0,2,255,255,14032,81,221,58,240,243,0,1990,N\A
1,2004/12/08,0,2,255,255,13994,81,228,123,240,243,0,3999,N\A
1,2004/12/09,14455,145,109,74,14173,81,219,35,240,243,1545,1977,N\A
1,2004/12/10,0,2,255,255,14155,17,226,112,240,243,0,2000,N\A
1,2004/12/11,0,2,255,255,14096,81,217,18,240,243,0,2053,N\A
1,2004/12/12,0,2,255,255,14189,81,224,95,240,243,0,2000,N\A
1,2004/12/13,0,2,255,255,14165,81,215,6,240,243,0,2045,N\A
1,2004/12/14,0,2,255,255,14071,145,222,71,240,243,0,2000,N\A
1,2004/12/15,0,2,255,255,14217,81,229,128,240,243,0,2728,N\A
1,2004/12/16,0,2,255,255,14200,145,220,46,240,243,0,878,N\A
1,2004/12/17,14461,81,101,2,0,2,255,255,240,243,337,0,N\A
1,2004/12/18,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/12/19,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/12/20,0,2,255,255,13931,81,216,12,240,243,0,3999,N\A
1,2004/12/21,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/12/22,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/12/23,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/12/24,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/12/25,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/12/26,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/12/27,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/12/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/12/29,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/12/30,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/12/31,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/01/01,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/01/02,0,2,255,255,13677,81,227,118,240,243,0,2000,N\A
1,2005/01/03,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/01/04,0,2,255,255,13708,0,225,104,244,245,0,4000,N\A
1,2005/01/05,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/01/06,0,2,255,255,13855,81,223,84,240,243,0,2351,N\A
1,2005/01/07,0,2,255,255,13767,81,214,2,240,243,0,2000,N\A
1,2005/01/08,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/01/09,13966,81,102,7,13667,81,228,124,240,243,1105,4000,N\A
1,2005/01/10,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/01/11,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/01/12,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/01/13,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/01/14,0,2,255,255,13735,81,215,6,240,243,0,3535,N\A
1,2005/01/15,0,2,255,255,13722,81,222,71,240,243,0,1983,N\A
1,2005/01/16,0,2,255,255,13683,81,229,128,240,243,0,4000,N\A
1,2005/01/17,0,2,255,255,13752,81,220,46,240,243,0,2000,N\A
1,2005/01/18,0,2,255,255,13804,81,227,118,240,243,0,1114,N\A
1,2005/01/19,0,2,255,255,13768,81,218,26,240,243,0,1994,N\A
1,2005/01/20,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/01/21,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/01/22,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/01/23,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/01/24,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/01/25,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/01/26,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/01/27,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/01/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/01/29,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/01/30,0,2,255,255,13526,81,215,6,240,243,0,2334,N\A
1,2005/01/31,0,2,255,255,13708,81,222,71,240,243,0,2000,N\A
1,2005/02/01,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/02/02,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/02/03,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/02/04,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/02/05,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/02/06,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/02/07,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/02/08,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/02/09,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/02/10,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/02/11,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/02/12,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/02/13,0,2,255,255,13876,81,217,18,240,243,0,4000,N\A
1,2005/02/14,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/02/15,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/02/16,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/02/17,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/02/18,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/02/19,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/02/20,14027,81,108,61,0,2,255,255,240,243,1352,0,N\A
1,2005/02/21,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/02/22,0,2,255,255,13953,81,216,11,240,243,0,2392,N\A
1,2005/02/23,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/02/24,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/02/25,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/02/26,14112,81,102,7,0,2,255,255,240,243,373,0,N\A
1,2005/02/27,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/02/28,0,2,255,255,13866,17,226,111,240,243,0,3971,N\A
1,2005/03/01,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/03/02,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/03/03,0,2,255,255,13793,81,215,6,240,243,0,3969,N\A
1,2005/03/04,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/03/05,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/03/06,0,2,255,255,13925,81,220,46,240,243,0,2000,N\A
1,2005/03/07,0,2,255,255,14079,81,227,118,240,243,0,2000,N\A
1,2005/03/08,0,2,255,255,14246,81,218,25,240,243,0,2000,N\A
1,2005/03/09,0,2,255,255,14248,81,225,104,240,243,0,2000,N\A
1,2005/03/10,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/03/11,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/03/12,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/03/13,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/03/14,0,2,255,255,13926,81,228,123,240,243,0,2000,N\A
1,2005/03/15,0,2,255,255,14055,17,219,35,240,243,0,2000,N\A
1,2005/03/16,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/03/17,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/03/18,0,2,255,255,14009,81,224,95,240,243,0,1980,N\A
1,2005/03/19,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/03/20,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/03/21,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/03/22,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/03/23,0,2,255,255,14061,81,227,118,240,243,0,2000,N\A
1,2005/03/24,14498,145,108,61,13947,81,218,26,240,243,224,3998,N\A
1,2005/03/25,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/03/26,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/03/27,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/03/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/03/29,0,2,255,255,14002,17,221,58,240,243,0,2000,N\A
1,2005/03/30,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/03/31,14898,145,109,75,14170,17,219,35,240,243,1973,2000,N\A
1,2005/04/01,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/04/02,0,2,255,255,14312,81,217,18,240,243,0,2510,N\A
1,2005/04/03,14664,145,114,119,14227,81,224,95,240,243,464,2000,N\A
1,2005/04/04,15015,145,105,28,14255,81,215,6,240,243,1987,4000,N\A
1,2005/04/05,15060,145,112,106,0,2,255,255,240,243,519,0,N\A
1,2005/04/06,0,2,255,255,14458,81,229,128,240,243,0,2697,N\A
1,2005/04/07,15192,81,110,87,14619,81,220,46,240,243,1986,2000,N\A
1,2005/04/08,15051,81,101,2,14640,81,227,118,240,243,1163,4000,N\A
1,2005/04/09,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/04/10,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/04/11,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/04/12,0,2,255,255,14296,81,223,84,240,243,0,1964,N\A
1,2005/04/13,0,2,255,255,14220,81,214,2,240,243,0,4000,N\A
1,2005/04/14,0,2,255,255,14223,81,221,59,240,243,0,2000,N\A
1,2005/04/15,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/04/16,15098,81,109,75,0,2,255,255,240,243,2000,0,N\A
1,2005/04/17,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/04/18,15226,81,107,49,14537,17,217,18,240,243,2000,2000,N\A
1,2005/04/19,0,2,255,255,14486,81,224,95,240,243,0,1857,N\A
1,2005/04/20,15003,145,105,28,0,2,255,255,240,243,2663,0,N\A
1,2005/04/21,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/04/22,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/04/23,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/04/24,0,2,255,255,14344,81,227,118,240,243,0,3768,N\A
1,2005/04/25,0,2,255,255,14354,145,218,26,240,243,0,3545,N\A
1,2005/04/26,15169,81,115,124,14465,81,225,104,240,243,2895,1266,N\A
1,2005/04/27,15374,81,106,38,14728,81,216,12,240,243,2000,2473,N\A
1,2005/04/28,15490,81,113,113,14826,81,223,84,240,243,3810,2000,N\A
1,2005/04/29,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/04/30,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/05/01,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/05/02,0,2,255,255,14483,81,219,35,240,243,0,1996,N\A
1,2005/05/03,14903,81,116,128,14495,145,226,112,240,243,2700,3842,N\A
1,2005/05/04,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/05/05,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/05/06,0,2,255,255,14363,81,215,6,240,243,0,4000,N\A
1,2005/05/07,15142,81,112,106,0,2,255,255,240,243,2000,0,N\A
1,2005/05/08,0,2,255,255,14430,81,229,128,240,243,0,3996,N\A
1,2005/05/09,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/05/10,0,2,255,255,14457,81,227,118,240,243,0,4000,N\A
1,2005/05/11,15409,81,108,62,0,2,255,255,240,243,2000,0,N\A
1,2005/05/12,15274,81,115,124,0,2,255,255,240,243,1986,0,N\A
1,2005/05/13,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/05/14,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/05/15,0,2,255,255,14511,145,214,2,240,243,0,344,N\A
1,2005/05/16,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/05/17,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/05/18,15154,81,109,74,0,2,255,255,240,243,1884,0,N\A
1,2005/05/19,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/05/20,15420,81,107,49,0,2,255,255,240,243,2637,0,N\A
1,2005/05/21,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/05/22,15385,81,105,27,0,2,255,255,240,243,1958,0,N\A
1,2005/05/23,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/05/24,0,2,255,255,14545,81,229,128,240,243,0,3965,N\A
1,2005/05/25,15388,17,110,86,0,2,255,255,240,243,2000,0,N\A
1,2005/05/26,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/05/27,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/05/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/05/29,15517,81,106,37,14709,81,216,11,240,243,2000,2000,N\A
1,2005/05/30,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/05/31,15343,81,104,19,0,2,255,255,240,243,2000,0,N\A
1,2005/06/01,0,2,255,255,14814,17,221,58,240,243,0,1990,N\A
1,2005/06/02,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/06/03,15596,81,109,74,14794,17,219,35,240,243,2000,2000,N\A
1,2005/06/04,15197,81,116,128,14780,17,226,112,240,243,2245,3984,N\A
1,2005/06/05,15682,81,107,48,0,2,255,255,240,243,2000,0,N\A
1,2005/06/06,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/06/07,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/06/08,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/06/09,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/06/10,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/06/11,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/06/12,15663,81,108,61,14859,17,218,25,240,243,2000,1979,N\A
1,2005/06/13,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/06/14,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/06/15,0,2,255,255,14864,17,223,83,240,243,0,1975,N\A
1,2005/06/16,15419,81,104,19,14711,81,214,2,240,243,3299,4000,N\A
1,2005/06/17,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/06/18,0,2,255,255,14712,81,228,123,240,243,0,4000,N\A
1,2005/06/19,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/06/20,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/06/21,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/06/22,0,2,255,255,14868,17,224,94,240,243,0,3911,N\A
1,2005/06/23,15485,81,105,27,14907,81,215,6,240,243,2000,4000,N\A
1,2005/06/24,15625,81,112,106,14996,17,222,71,240,243,1994,1989,N\A
1,2005/06/25,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/06/26,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/06/27,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/06/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/06/29,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/06/30,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/07/01,0,2,255,255,15182,81,223,83,240,243,0,1969,N\A
1,2005/07/02,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/07/03,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/07/04,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/07/05,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/07/06,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/07/07,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/07/08,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/07/09,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/07/10,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/07/11,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/07/12,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/07/13,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/07/14,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/07/15,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/07/16,0,2,255,255,14857,81,216,12,240,243,0,4000,N\A
1,2005/07/17,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/07/18,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/07/19,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/07/20,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/07/21,0,2,255,255,14935,81,219,35,240,243,0,40,N\A
1,2005/07/22,0,2,255,255,14818,17,226,112,240,243,0,3990,N\A
1,2005/07/23,15737,81,107,49,15033,17,217,18,240,243,1885,2000,N\A
1,2005/07/24,15571,81,114,119,15089,17,224,95,240,243,2000,3989,N\A
1,2005/07/25,15400,145,105,27,0,2,255,255,240,243,4000,0,N\A
1,2005/07/26,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/07/27,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/07/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/07/29,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/07/30,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/07/31,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/08/01,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/08/02,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/08/03,0,2,255,255,14952,145,214,2,240,243,0,3968,N\A
1,2005/08/04,0,2,255,255,14937,81,221,58,240,243,0,2000,N\A
1,2005/08/05,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/08/06,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/08/07,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/08/08,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/08/09,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/08/10,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/08/11,0,2,255,255,15010,17,222,71,240,243,0,2000,N\A
1,2005/08/12,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/08/13,0,2,255,255,15034,81,220,46,240,243,0,2000,N\A
1,2005/08/14,0,2,255,255,14914,81,227,118,240,243,0,4000,N\A
1,2005/08/15,0,2,255,255,15135,81,218,26,240,243,0,3094,N\A
1,2005/08/16,0,2,255,255,15053,17,225,104,240,243,0,1996,N\A
1,2005/08/17,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/08/18,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/08/19,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/08/20,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/08/21,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/08/22,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/08/23,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/08/24,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/08/25,0,2,255,255,14768,17,224,95,240,243,0,2000,N\A
1,2005/08/26,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/08/27,0,2,255,255,0,2,255,255,0,0,0,0,N\A
